,id,scope_item_id,staff,type,total,total_by_staff
38343,4548,21,506.0,Déclaration,0.0,0.0
38344,4548,22,506.0,Déclaration,1219.0,2.409090909090909
38345,4548,23,506.0,Déclaration,0.0,0.0
38367,4551,1,2100.0,Déclaration,31162.0,14.83904761904762
38368,4551,2,2100.0,Déclaration,1092.0,0.52
38369,4551,3,2100.0,Déclaration,0.0,0.0
38370,4551,4,2100.0,Déclaration,163.0,0.07761904761904762
38371,4551,5,2100.0,Déclaration,0.0,0.0
38372,4551,6,2100.0,Déclaration,1731.0,0.8242857142857143
38408,4554,1,489.0,Déclaration,3845.0,7.862985685071575
38409,4554,2,489.0,Déclaration,166.0,0.3394683026584867
38410,4554,3,489.0,Déclaration,0.0,0.0
38411,4554,4,489.0,Déclaration,0.0,0.0
38412,4554,5,489.0,Déclaration,0.0,0.0
38413,4554,6,489.0,Déclaration,657.0,1.343558282208589
38422,4555,1,32200.0,Déclaration,193828.0,6.019503105590062
38423,4555,2,32200.0,Déclaration,17026.0,0.5287577639751553
38424,4555,3,32200.0,Déclaration,0.0,0.0
38425,4555,4,32200.0,Déclaration,367.0,0.01139751552795031
38426,4555,5,32200.0,Déclaration,0.0,0.0
38427,4555,6,32200.0,Déclaration,24213.0,0.7519565217391304
38476,4559,1,530.0,Déclaration,1964.0,3.7056603773584906
38477,4559,2,530.0,Déclaration,22.0,0.04150943396226415
38478,4559,3,530.0,Déclaration,0.0,0.0
38479,4559,4,530.0,Déclaration,317.0,0.5981132075471698
38480,4559,5,530.0,Déclaration,0.0,0.0
38481,4559,6,530.0,Déclaration,353.0,0.6660377358490566
38482,4559,7,530.0,Déclaration,0.0,0.0
38483,4564,1,1500.0,Déclaration,626541.0,417.694
38484,4564,2,1500.0,Déclaration,1083.0,0.722
38485,4564,3,1500.0,Déclaration,816942.0,544.628
38486,4564,4,1500.0,Déclaration,0.0,0.0
38487,4564,5,1500.0,Déclaration,0.0,0.0
38488,4564,6,1500.0,Déclaration,7009.0,4.672666666666666
38531,4568,1,976.0,Déclaration,11027.0,11.298155737704919
38532,4568,2,976.0,Déclaration,100.0,0.10245901639344263
38533,4568,3,976.0,Déclaration,0.0,0.0
38534,4568,4,976.0,Déclaration,696.0,0.7131147540983607
38535,4568,5,976.0,Déclaration,0.0,0.0
38536,4568,6,976.0,Déclaration,4616.0,4.729508196721311
38537,4568,7,976.0,Déclaration,0.0,0.0
38666,4582,1,2032.0,Déclaration,6498.0,3.197834645669291
38667,4582,2,2032.0,Déclaration,163.139,0.0802849409448819
38668,4582,3,2032.0,Déclaration,0.0,0.0
38669,4582,4,2032.0,Déclaration,579.535,0.28520423228346453
38670,4582,5,2032.0,Déclaration,0.0,0.0
38671,4582,6,2032.0,Déclaration,1479.76,0.7282283464566929
38680,4583,1,700.0,Déclaration,177.715,0.25387857142857145
38681,4583,2,700.0,Déclaration,144.181,0.20597285714285715
38682,4583,3,700.0,Déclaration,0.0,0.0
38683,4583,4,700.0,Déclaration,56.811,0.08115857142857143
38684,4583,5,700.0,Déclaration,0.0,0.0
38685,4583,6,700.0,Déclaration,751.853,1.0740757142857142
38686,4583,7,700.0,Déclaration,51.211,0.07315857142857142
38694,4585,1,643.0,Déclaration,2920.0,4.541213063763608
38695,4585,2,643.0,Déclaration,109.702,0.17060964230171072
38696,4585,3,643.0,Déclaration,0.0,0.0
38697,4585,4,643.0,Déclaration,300.33,0.4670762052877138
38698,4585,5,643.0,Déclaration,0.0,0.0
38699,4585,6,643.0,Déclaration,857.65,1.3338258164852255
38729,4589,1,1388.0,Déclaration,1291.0,0.9301152737752162
38730,4589,2,1388.0,Déclaration,9.0,0.006484149855907781
38731,4589,3,1388.0,Déclaration,3346.0,2.410662824207493
38732,4589,4,1388.0,Déclaration,57.0,0.04106628242074928
38733,4589,5,1388.0,Déclaration,0.0,0.0
38734,4589,6,1388.0,Déclaration,4747.0,3.420028818443804
38735,4589,7,1388.0,Déclaration,0.0,0.0
38766,4595,1,9978.0,Déclaration,712.0,0.07135698536780918
38767,4595,2,9978.0,Déclaration,408.0,0.040889957907396274
38768,4595,3,9978.0,Déclaration,0.0,0.0
38769,4595,4,9978.0,Déclaration,245.0,0.024554018841451194
38770,4595,5,9978.0,Déclaration,0.0,0.0
38771,4595,6,9978.0,Déclaration,1753.0,0.17568651032270996
38772,4595,7,9978.0,Déclaration,0.0,0.0
38773,4595,8,9978.0,Déclaration,901.0,0.0902986570455001
38774,4595,9,9978.0,Déclaration,5188.0,0.5199438765283624
38775,4595,10,9978.0,Déclaration,10683.0,1.070655441972339
38776,4595,11,9978.0,Déclaration,854.0,0.08558829424734415
38777,4595,12,9978.0,Déclaration,960.0,0.09621166566446182
38778,4595,13,9978.0,Déclaration,2919.0,0.2925435959110042
38779,4595,14,9978.0,Déclaration,0.0,0.0
38780,4595,15,9978.0,Déclaration,0.0,0.0
38781,4595,16,9978.0,Déclaration,0.0,0.0
38782,4595,17,9978.0,Déclaration,0.0,0.0
38783,4595,18,9978.0,Déclaration,0.0,0.0
38784,4595,19,9978.0,Déclaration,0.0,0.0
38785,4595,20,9978.0,Déclaration,0.0,0.0
38786,4595,21,9978.0,Déclaration,0.0,0.0
38787,4595,22,9978.0,Déclaration,9905.0,0.9926839045900983
38788,4595,23,9978.0,Déclaration,0.0,0.0
38812,4596,1,1031.0,Déclaration,199741.0,193.73520853540253
38813,4596,2,1031.0,Déclaration,0.0,0.0
38814,4596,3,1031.0,Déclaration,0.0,0.0
38815,4596,4,1031.0,Déclaration,1262.0,1.224054316197866
38816,4596,5,1031.0,Déclaration,0.0,0.0
38817,4596,6,1031.0,Déclaration,10545.0,10.227934044616877
38818,4596,7,1031.0,Déclaration,21665.0,21.013579049466536
38869,4600,1,700.0,Déclaration,1371.0,1.9585714285714286
38870,4600,2,700.0,Déclaration,0.0,0.0
38871,4600,3,700.0,Déclaration,0.0,0.0
38872,4600,4,700.0,Déclaration,0.0,0.0
38873,4600,5,700.0,Déclaration,0.0,0.0
38874,4600,6,700.0,Déclaration,393.0,0.5614285714285714
38876,4600,8,700.0,Déclaration,224.0,0.32
38877,4600,9,700.0,Déclaration,22647.0,32.35285714285714
38878,4600,10,700.0,Déclaration,212.0,0.3028571428571429
38879,4600,11,700.0,Déclaration,283.0,0.4042857142857143
38880,4600,12,700.0,Déclaration,4416.0,6.308571428571429
38881,4600,13,700.0,Déclaration,0.0,0.0
38882,4600,14,700.0,Déclaration,903.0,1.29
38883,4600,16,700.0,Déclaration,206.0,0.29428571428571426
38884,4600,17,700.0,Déclaration,0.0,0.0
38885,4600,18,700.0,Déclaration,0.0,0.0
38886,4600,19,700.0,Déclaration,1121.0,1.6014285714285714
38887,4600,22,700.0,Déclaration,1383.0,1.9757142857142858
38888,4602,1,708.0,Déclaration,46.0,0.06497175141242938
38889,4602,2,708.0,Déclaration,102.0,0.1440677966101695
38890,4602,3,708.0,Déclaration,0.0,0.0
38891,4602,4,708.0,Déclaration,0.0,0.0
38892,4602,5,708.0,Déclaration,0.0,0.0
38893,4602,6,708.0,Déclaration,176.0,0.24858757062146894
38895,4602,8,708.0,Déclaration,100.0,0.14124293785310735
38905,4605,1,862.0,Déclaration,17.0,0.019721577726218097
38906,4605,2,862.0,Déclaration,145.0,0.16821345707656613
38907,4605,3,862.0,Déclaration,0.0,0.0
38908,4605,4,862.0,Déclaration,1.0,0.001160092807424594
38909,4605,5,862.0,Déclaration,0.0,0.0
38910,4605,6,862.0,Déclaration,261.0,0.302784222737819
38911,4605,7,862.0,Déclaration,0.0,0.0
38912,4605,8,862.0,Déclaration,137.0,0.15893271461716937
38913,4605,9,862.0,Déclaration,367.0,0.425754060324826
38914,4605,10,862.0,Déclaration,1705.0,1.9779582366589328
38915,4605,11,862.0,Déclaration,45.0,0.052204176334106726
38916,4605,12,862.0,Déclaration,0.0,0.0
38917,4605,13,862.0,Déclaration,336.0,0.38979118329466356
38918,4605,14,862.0,Déclaration,0.0,0.0
38919,4605,15,862.0,Déclaration,0.0,0.0
38920,4605,16,862.0,Déclaration,0.0,0.0
38921,4605,17,862.0,Déclaration,0.0,0.0
38922,4605,18,862.0,Déclaration,0.0,0.0
38923,4605,19,862.0,Déclaration,0.0,0.0
38924,4605,20,862.0,Déclaration,0.0,0.0
38925,4605,21,862.0,Déclaration,0.0,0.0
38926,4605,22,862.0,Déclaration,1677.0,1.945475638051044
38927,4605,23,862.0,Déclaration,0.0,0.0
39523,4651,1,1560.0,Déclaration,53166.0,34.08076923076923
39524,4651,2,1560.0,Déclaration,1941.0,1.2442307692307693
39525,4651,3,1560.0,Déclaration,19894.0,12.752564102564103
39526,4651,4,1560.0,Déclaration,360.0,0.23076923076923078
39527,4651,5,1560.0,Déclaration,0.0,0.0
39528,4651,6,1560.0,Déclaration,11347.0,7.273717948717949
39668,4661,1,1069.0,Déclaration,21615.0,20.219831618334894
39669,4661,2,1069.0,Déclaration,154.0,0.14405986903648269
39670,4661,3,1069.0,Déclaration,105.0,0.09822263797942002
39671,4661,4,1069.0,Déclaration,2124.0,1.9869036482694107
39672,4661,5,1069.0,Déclaration,0.0,0.0
39673,4661,6,1069.0,Déclaration,1042.0,0.9747427502338635
39674,4661,7,1069.0,Déclaration,0.0,0.0
39774,4666,1,1851.0,Déclaration,5429.0,2.933009184224743
39775,4666,2,1851.0,Déclaration,982.0,0.5305240410588871
39776,4666,3,1851.0,Déclaration,57.0,0.03079416531604538
39777,4666,4,1851.0,Déclaration,4.0,0.0021609940572663426
39778,4666,5,1851.0,Déclaration,0.0,0.0
39779,4666,6,1851.0,Déclaration,1236.0,0.6677471636952999
39780,4666,7,1851.0,Déclaration,0.0,0.0
39857,4673,1,3285.0,Déclaration,742.0,0.2258751902587519
39858,4673,2,3285.0,Déclaration,580.0,0.1765601217656012
39859,4673,3,3285.0,Déclaration,0.0,0.0
39860,4673,4,3285.0,Déclaration,0.0,0.0
39861,4673,5,3285.0,Déclaration,0.0,0.0
39862,4673,6,3285.0,Déclaration,3807.0,1.158904109589041
39863,4673,7,3285.0,Déclaration,0.0,0.0
39864,4673,8,3285.0,Déclaration,0.0,0.0
39865,4673,9,3285.0,Déclaration,0.0,0.0
39866,4673,10,3285.0,Déclaration,0.0,0.0
39867,4673,11,3285.0,Déclaration,0.0,0.0
39868,4673,12,3285.0,Déclaration,0.0,0.0
39869,4673,13,3285.0,Déclaration,0.0,0.0
39870,4673,14,3285.0,Déclaration,0.0,0.0
39871,4673,15,3285.0,Déclaration,0.0,0.0
39872,4673,16,3285.0,Déclaration,0.0,0.0
39873,4673,17,3285.0,Déclaration,0.0,0.0
39874,4673,18,3285.0,Déclaration,0.0,0.0
39875,4673,19,3285.0,Déclaration,0.0,0.0
39876,4673,20,3285.0,Déclaration,0.0,0.0
39877,4673,21,3285.0,Déclaration,0.0,0.0
39878,4673,22,3285.0,Déclaration,0.0,0.0
39879,4673,23,3285.0,Déclaration,0.0,0.0
39918,4677,1,1267.0,Déclaration,1762.0,1.3906866614048934
39919,4677,2,1267.0,Déclaration,528.0,0.4167324388318863
39920,4677,3,1267.0,Déclaration,38.0,0.02999210734017364
39921,4677,4,1267.0,Déclaration,1128.0,0.8902920284135754
39922,4677,5,1267.0,Déclaration,0.0,0.0
39923,4677,6,1267.0,Déclaration,571.0,0.4506708760852407
39924,4677,7,1267.0,Déclaration,0.0,0.0
39932,4678,1,744.0,Déclaration,856.0,1.1505376344086022
39933,4678,2,744.0,Déclaration,448.0,0.6021505376344086
39934,4678,3,744.0,Déclaration,0.0,0.0
39935,4678,4,744.0,Déclaration,3.0,0.004032258064516129
39936,4678,5,744.0,Déclaration,0.0,0.0
39937,4678,6,744.0,Déclaration,52.0,0.06989247311827956
39938,4678,7,744.0,Déclaration,0.0,0.0
40268,4702,1,1505.0,Déclaration,5496.0,3.651827242524917
40269,4702,2,1505.0,Déclaration,2732.0,1.8152823920265782
40270,4702,3,1505.0,Déclaration,0.0,0.0
40271,4702,4,1505.0,Déclaration,0.0,0.0
40272,4702,5,1505.0,Déclaration,0.0,0.0
40273,4702,6,1505.0,Déclaration,1872.0,1.2438538205980068
40301,4705,1,1562.0,Déclaration,570.0,0.3649167733674776
40302,4705,2,1562.0,Déclaration,1649.0,1.055697823303457
40303,4705,3,1562.0,Déclaration,0.0,0.0
40304,4705,4,1562.0,Déclaration,0.0,0.0
40305,4705,5,1562.0,Déclaration,0.0,0.0
40306,4705,6,1562.0,Déclaration,176.0,0.11267605633802817
40307,4705,7,1562.0,Déclaration,0.0,0.0
40308,4705,8,1562.0,Déclaration,617.0,0.39500640204865556
40309,4705,9,1562.0,Déclaration,0.0,0.0
40310,4705,10,1562.0,Déclaration,4084.0,2.614596670934699
40311,4705,11,1562.0,Déclaration,1.0,0.0006402048655569782
40312,4705,12,1562.0,Déclaration,134.0,0.08578745198463508
40313,4705,13,1562.0,Déclaration,10.0,0.006402048655569782
40314,4705,14,1562.0,Déclaration,0.0,0.0
40315,4705,15,1562.0,Déclaration,0.0,0.0
40316,4705,16,1562.0,Déclaration,0.0,0.0
40317,4705,17,1562.0,Déclaration,0.0,0.0
40318,4705,18,1562.0,Déclaration,0.0,0.0
40319,4705,19,1562.0,Déclaration,0.0,0.0
40320,4705,20,1562.0,Déclaration,0.0,0.0
40321,4705,21,1562.0,Déclaration,0.0,0.0
40322,4705,22,1562.0,Déclaration,0.0,0.0
40323,4705,23,1562.0,Déclaration,0.0,0.0
40440,4711,1,3125.0,Déclaration,1445.252309,0.46248073887999996
40441,4711,2,3125.0,Déclaration,51.561132,0.01649956224
40442,4711,3,3125.0,Déclaration,0.0,0.0
40443,4711,4,3125.0,Déclaration,453.6124,0.145155968
40444,4711,5,3125.0,Déclaration,0.0,0.0
40445,4711,6,3125.0,Déclaration,1961.508973,0.62768287136
40446,4711,7,3125.0,Déclaration,0.0,0.0
40447,4711,8,3125.0,Déclaration,1198.532456,0.38353038592
40448,4711,9,3125.0,Déclaration,305.312278,0.09769992896
40449,4711,10,3125.0,Déclaration,655.5062675,0.20976200560000002
40450,4711,11,3125.0,Déclaration,1012.115896,0.32387708672
40451,4711,12,3125.0,Déclaration,0.0,0.0
40452,4711,13,3125.0,Déclaration,3523.078184,1.12738501888
40453,4711,14,3125.0,Déclaration,0.0,0.0
40454,4711,15,3125.0,Déclaration,0.0,0.0
40455,4711,16,3125.0,Déclaration,0.0,0.0
40456,4711,17,3125.0,Déclaration,0.0,0.0
40457,4711,18,3125.0,Déclaration,0.0,0.0
40458,4711,19,3125.0,Déclaration,0.0,0.0
40459,4711,20,3125.0,Déclaration,0.0,0.0
40460,4711,21,3125.0,Déclaration,0.0,0.0
40462,4711,23,3125.0,Déclaration,0.0,0.0
40598,4727,1,1841.0,Déclaration,37.0,0.020097772949483977
40599,4727,2,1841.0,Déclaration,163.0,0.08853883758826725
40600,4727,3,1841.0,Déclaration,0.0,0.0
40601,4727,4,1841.0,Déclaration,4.0,0.0021727322107550242
40602,4727,5,1841.0,Déclaration,0.0,0.0
40603,4727,6,1841.0,Déclaration,5.0,0.0027159152634437804
40604,4727,7,1841.0,Déclaration,0.0,0.0
40605,4727,13,1841.0,Déclaration,665.0,0.3612167300380228
40650,4732,1,800.0,Déclaration,2347.0,2.93375
40651,4732,2,800.0,Déclaration,30664.0,38.33
40652,4732,3,800.0,Déclaration,0.0,0.0
40653,4732,4,800.0,Déclaration,3.0,0.00375
40654,4732,5,800.0,Déclaration,0.0,0.0
40655,4732,6,800.0,Déclaration,7010.0,8.7625
40656,4732,7,800.0,Déclaration,0.0,0.0
40715,4739,1,632.0,Déclaration,175.0,0.27689873417721517
40716,4739,2,632.0,Déclaration,90.0,0.14240506329113925
40717,4739,3,632.0,Déclaration,0.0,0.0
40718,4739,4,632.0,Déclaration,124.0,0.1962025316455696
40719,4739,5,632.0,Déclaration,0.0,0.0
40720,4739,6,632.0,Déclaration,171.0,0.27056962025316456
40818,4745,1,940.0,Déclaration,1146.73,1.2199255319148936
40819,4745,2,940.0,Déclaration,931.45,0.9909042553191489
40820,4745,3,940.0,Déclaration,0.0,0.0
40821,4745,4,940.0,Déclaration,1479.12,1.5735319148936169
40822,4745,5,940.0,Déclaration,0.0,0.0
40823,4745,6,940.0,Déclaration,1261.73,1.3422659574468085
40825,4745,8,940.0,Déclaration,1036.89,1.1030744680851066
40908,4754,1,7500.0,Déclaration,1331.0,0.17746666666666666
40909,4754,2,7500.0,Déclaration,14.0,0.0018666666666666666
40910,4754,3,7500.0,Déclaration,0.0,0.0
40911,4754,4,7500.0,Déclaration,1122.0,0.1496
40912,4754,5,7500.0,Déclaration,0.0,0.0
40913,4754,6,7500.0,Déclaration,2394.0,0.3192
40914,4754,7,7500.0,Déclaration,496.0,0.06613333333333334
40915,4754,8,7500.0,Déclaration,0.0,0.0
40916,4754,9,7500.0,Déclaration,0.0,0.0
40917,4754,10,7500.0,Déclaration,0.0,0.0
40918,4754,11,7500.0,Déclaration,0.0,0.0
40919,4754,12,7500.0,Déclaration,0.0,0.0
40920,4754,13,7500.0,Déclaration,0.0,0.0
40921,4754,14,7500.0,Déclaration,0.0,0.0
40922,4754,15,7500.0,Déclaration,0.0,0.0
40923,4754,16,7500.0,Déclaration,0.0,0.0
40924,4754,17,7500.0,Déclaration,0.0,0.0
40925,4754,18,7500.0,Déclaration,0.0,0.0
40926,4754,19,7500.0,Déclaration,0.0,0.0
40927,4754,20,7500.0,Déclaration,0.0,0.0
40928,4754,21,7500.0,Déclaration,0.0,0.0
40929,4754,22,7500.0,Déclaration,0.0,0.0
40930,4754,23,7500.0,Déclaration,0.0,0.0
40954,4757,1,762.0,Déclaration,108.36,0.1422047244094488
40955,4757,2,762.0,Déclaration,237.37,0.31150918635170605
40956,4757,3,762.0,Déclaration,541.81,0.711036745406824
40957,4757,4,762.0,Déclaration,0.0,0.0
40958,4757,5,762.0,Déclaration,0.0,0.0
40959,4757,6,762.0,Déclaration,493.84,0.6480839895013123
40960,4757,7,762.0,Déclaration,204.99,0.2690157480314961
41006,4762,1,6617.0,Déclaration,6995.0,1.0571255856128154
41007,4762,2,6617.0,Déclaration,101.0,0.01526371467432371
41008,4762,3,6617.0,Déclaration,643.0,0.09717394589693215
41009,4762,4,6617.0,Déclaration,761.0,0.1150068006649539
41010,4762,5,6617.0,Déclaration,0.0,0.0
41011,4762,6,6617.0,Déclaration,3486.0,0.5268248450959649
41012,4762,7,6617.0,Déclaration,0.0,0.0
41013,4762,8,6617.0,Déclaration,0.0,0.0
41014,4762,9,6617.0,Déclaration,0.0,0.0
41015,4762,10,6617.0,Déclaration,0.0,0.0
41016,4762,11,6617.0,Déclaration,0.0,0.0
41017,4762,12,6617.0,Déclaration,0.0,0.0
41018,4762,13,6617.0,Déclaration,0.0,0.0
41019,4762,14,6617.0,Déclaration,0.0,0.0
41020,4762,15,6617.0,Déclaration,0.0,0.0
41021,4762,16,6617.0,Déclaration,0.0,0.0
41022,4762,17,6617.0,Déclaration,0.0,0.0
41023,4762,18,6617.0,Déclaration,0.0,0.0
41024,4762,19,6617.0,Déclaration,0.0,0.0
41025,4762,20,6617.0,Déclaration,0.0,0.0
41026,4762,21,6617.0,Déclaration,0.0,0.0
41027,4762,22,6617.0,Déclaration,0.0,0.0
41028,4762,23,6617.0,Déclaration,0.0,0.0
41045,4765,1,849.0,Déclaration,3780.0,4.4522968197879855
41046,4765,2,849.0,Déclaration,0.0,0.0
41047,4765,3,849.0,Déclaration,329.0,0.3875147232037691
41048,4765,4,849.0,Déclaration,0.0,0.0
41049,4765,5,849.0,Déclaration,0.0,0.0
41050,4765,6,849.0,Déclaration,2532.0,2.9823321554770317
41051,4765,7,849.0,Déclaration,1033.0,1.2167255594817432
41078,4771,1,2160.0,Déclaration,375.0,0.1736111111111111
41079,4771,2,2160.0,Déclaration,2013.0,0.9319444444444445
41080,4771,3,2160.0,Déclaration,0.0,0.0
41081,4771,4,2160.0,Déclaration,0.0,0.0
41082,4771,5,2160.0,Déclaration,0.0,0.0
41083,4771,6,2160.0,Déclaration,344.0,0.15925925925925927
41084,4771,7,2160.0,Déclaration,28.0,0.012962962962962963
41085,4771,8,2160.0,Déclaration,754.0,0.3490740740740741
41086,4771,9,2160.0,Déclaration,0.0,0.0
41087,4771,10,2160.0,Déclaration,3339.0,1.5458333333333334
41088,4771,11,2160.0,Déclaration,6.0,0.002777777777777778
41089,4771,12,2160.0,Déclaration,0.0,0.0
41090,4771,13,2160.0,Déclaration,29.0,0.013425925925925926
41091,4774,1,448.0,Déclaration,4072.0,9.089285714285714
41092,4774,2,448.0,Déclaration,232.0,0.5178571428571429
41093,4774,3,448.0,Déclaration,0.0,0.0
41094,4774,4,448.0,Déclaration,1250.0,2.7901785714285716
41095,4774,5,448.0,Déclaration,0.0,0.0
41096,4774,6,448.0,Déclaration,566.0,1.2633928571428572
41097,4774,7,448.0,Déclaration,0.0,0.0
41098,4774,8,448.0,Déclaration,1108.0,2.4732142857142856
41099,4774,9,448.0,Déclaration,0.0,0.0
41100,4774,10,448.0,Déclaration,0.0,0.0
41101,4774,11,448.0,Déclaration,0.0,0.0
41102,4774,12,448.0,Déclaration,0.0,0.0
41103,4774,13,448.0,Déclaration,0.0,0.0
41104,4774,14,448.0,Déclaration,0.0,0.0
41105,4774,15,448.0,Déclaration,0.0,0.0
41106,4774,16,448.0,Déclaration,0.0,0.0
41107,4774,17,448.0,Déclaration,0.0,0.0
41108,4774,18,448.0,Déclaration,0.0,0.0
41109,4774,19,448.0,Déclaration,0.0,0.0
41110,4774,20,448.0,Déclaration,0.0,0.0
41111,4774,21,448.0,Déclaration,0.0,0.0
41112,4774,22,448.0,Déclaration,0.0,0.0
41113,4774,23,448.0,Déclaration,0.0,0.0
41179,4784,1,609.0,Déclaration,47340.0,77.73399014778325
41180,4784,2,609.0,Déclaration,0.0,0.0
41181,4784,3,609.0,Déclaration,478127.0,785.1018062397372
41182,4784,4,609.0,Déclaration,0.0,0.0
41183,4784,5,609.0,Déclaration,0.0,0.0
41184,4784,6,609.0,Déclaration,224185.0,368.11986863711
41185,4784,7,609.0,Déclaration,0.0,0.0
41186,4784,8,609.0,Déclaration,0.0,0.0
41187,4784,9,609.0,Déclaration,0.0,0.0
41188,4784,10,609.0,Déclaration,0.0,0.0
41189,4784,11,609.0,Déclaration,0.0,0.0
41190,4784,12,609.0,Déclaration,0.0,0.0
41191,4784,13,609.0,Déclaration,0.0,0.0
41192,4784,14,609.0,Déclaration,0.0,0.0
41193,4784,15,609.0,Déclaration,0.0,0.0
41194,4784,16,609.0,Déclaration,0.0,0.0
41195,4784,17,609.0,Déclaration,0.0,0.0
41196,4784,18,609.0,Déclaration,0.0,0.0
41197,4784,19,609.0,Déclaration,0.0,0.0
41198,4784,20,609.0,Déclaration,0.0,0.0
41199,4784,21,609.0,Déclaration,0.0,0.0
41200,4784,22,609.0,Déclaration,0.0,0.0
41201,4784,23,609.0,Déclaration,0.0,0.0
41263,4796,1,662.0,Déclaration,1493.0,2.2552870090634443
41264,4796,2,662.0,Déclaration,94.0,0.1419939577039275
41265,4796,3,662.0,Déclaration,0.0,0.0
41266,4796,4,662.0,Déclaration,0.0,0.0
41267,4796,5,662.0,Déclaration,0.0,0.0
41268,4796,6,662.0,Déclaration,1019.0,1.539274924471299
41270,4796,8,662.0,Déclaration,679.0,1.0256797583081572
41286,4798,1,822.0,Déclaration,36.0,0.043795620437956206
41287,4798,2,822.0,Déclaration,10383.0,12.63138686131387
41288,4798,3,822.0,Déclaration,0.0,0.0
41289,4798,4,822.0,Déclaration,0.0,0.0
41290,4798,5,822.0,Déclaration,0.0,0.0
41291,4798,6,822.0,Déclaration,237.0,0.28832116788321166
41292,4798,7,822.0,Déclaration,138.0,0.1678832116788321
41293,4798,8,822.0,Déclaration,0.0,0.0
41294,4798,9,822.0,Déclaration,889.0,1.0815085158150852
41295,4798,10,822.0,Déclaration,6587.0,8.01338199513382
41296,4798,11,822.0,Déclaration,88.0,0.1070559610705596
41297,4798,12,822.0,Déclaration,0.0,0.0
41298,4798,13,822.0,Déclaration,3617.0,4.400243309002433
41299,4798,14,822.0,Déclaration,0.0,0.0
41300,4798,15,822.0,Déclaration,0.0,0.0
41301,4798,16,822.0,Déclaration,0.0,0.0
41302,4798,17,822.0,Déclaration,0.0,0.0
41303,4798,18,822.0,Déclaration,0.0,0.0
41304,4798,19,822.0,Déclaration,0.0,0.0
41305,4798,20,822.0,Déclaration,0.0,0.0
41306,4798,21,822.0,Déclaration,0.0,0.0
41307,4798,22,822.0,Déclaration,0.0,0.0
41308,4798,23,822.0,Déclaration,0.0,0.0
41436,4818,1,3544.0,Déclaration,214.0,0.06038374717832957
41437,4818,2,3544.0,Déclaration,866.0,0.2443566591422122
41438,4818,3,3544.0,Déclaration,0.0,0.0
41439,4818,4,3544.0,Déclaration,0.0,0.0
41440,4818,5,3544.0,Déclaration,0.0,0.0
41441,4818,6,3544.0,Déclaration,108.0,0.030474040632054177
